lat,lon,name,operator,opening_hours,Unnamed: 5,prixDiesel,prixDieselExcellium,prixEssence95,prixEssence98,prixLPG,derniereModification,url
50.4926845,15.0351236,AGP Kněžmost,AGROPODNIK DOMAŽLICE a. s.,"Mo-Fr 05:30-20:00; Sa,Su 07:00-19:00",,38.95,,40.86,,24.55,17-06-2026,https://www.mbenzin.cz/
49.1751844,16.5831809,Pneuservis Bílý & syn s.r.o.,,,,39.85,,41.18,,24.33,17-06-2026,https://www.mbenzin.cz/
48.7950107,14.7870434,MOL,MOL Česká republika,Mo-Su 06:00-20:00,,39.61,,42.34,,24.37,17-06-2026,https://www.mbenzin.cz/
48.9244141,14.5307148,,,,,39.58,,41.44,,23.93,17-06-2026,https://www.mbenzin.cz/
48.8458394,14.628431,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-21:00,,39.2,,40.74,,24.28,17-06-2026,https://www.mbenzin.cz/
49.3320851,16.438425,"Eurobit, Tišnov",EUROBIT - čerpací stanice s.r.o.,05:00-22:00,,38.57,,40.35,,23.75,17-06-2026,https://www.mbenzin.cz/
49.9645823,12.6941655,MOL,,,,40.34,,41.97,,24.85,17-06-2026,https://www.mbenzin.cz/
49.9730214,16.9762593,MOL,,Mo-Su 05:30-22:00,,40.2,,42.56,,24.63,17-06-2026,https://www.mbenzin.cz/
49.1766771,16.5750871,,,,,39.12,,41.05,,24.1,17-06-2026,https://www.mbenzin.cz/
49.7761901,16.9320775,"Benzina - Mohelnice, 1. máje","Unipetrol RPA, s.r.o. – Benzina",06:00-20:00,,39.31,,41.09,,24.27,17-06-2026,https://www.mbenzin.cz/
49.9840883,14.3676491,PR,,24/7,,39.23,,41.44,,24.29,17-06-2026,https://www.mbenzin.cz/
49.9103668,14.5850982,"KM-Prona, Kamenice - Nová Hospoda","KM - PRONA, a.s.",06:00-22:00,,38.8,,41.07,,24.31,17-06-2026,https://www.mbenzin.cz/
50.0377544,14.5876129,Petronal Praha,PETRONAL s.r.o.,06:00-22:00,,39.52,,40.75,,24.11,17-06-2026,https://www.mbenzin.cz/
49.0059793,14.7473524,Shell,,,,40.67,,43.08,,24.41,17-06-2026,https://www.mbenzin.cz/
49.2957577,16.6643298,EuroOil Adamov,"Čepro, a.s.",Mo-Su 06:00-18:00,,39.71,,40.78,,24.4,17-06-2026,https://www.mbenzin.cz/
49.6654164,12.5461056,ArmEx Rozvadov,ARMEX Oil s.r.o.,06:00-22:00,,39.43,,41.11,,24.34,17-06-2026,https://www.mbenzin.cz/
49.6555916,12.5259319,Free1 GAS Rozvadov,TOP TANK s.r.o.,off,,39.97,,41.33,,24.04,17-06-2026,https://www.mbenzin.cz/
49.9562855,16.9682729,"MOL, Šumperk - Jesenická","MOL Česká republika, s.r.o.",05:00-22:00,,40.52,,42.7,,24.3,17-06-2026,https://www.mbenzin.cz/
49.9539239,16.9612187,Benzina - Šumperk,"Unipetrol RPA, s.r.o. – Benzina",06:00-20:00,,39.1,,41.88,,24.02,17-06-2026,https://www.mbenzin.cz/
49.9599542,16.9758171,Shell,"Shell Czech Republic, a.s.",24/7,,40.01,,42.37,,24.9,17-06-2026,https://www.mbenzin.cz/
50.1021185,13.7395456,Benzina,"Unipetrol RPA, s.r.o. – Benzina",24/7,,39.8,,41.34,,24.67,17-06-2026,https://www.mbenzin.cz/
50.0605759,12.9778223,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.88,,41.17,,24.35,17-06-2026,https://www.mbenzin.cz/
50.1057254,13.7510848,RoBiN OIL Rakovník,RoBiN OIL s.r.o.,24/7,,39.41,,40.62,,23.99,17-06-2026,https://www.mbenzin.cz/
49.9637896,16.9843566,VENA-TRADE,"VENA-TRADE, s.r.o.","Mo-Fr 06:00-20:00; Sa,Su 08:00-16:00",,39.38,,40.9,,24.37,17-06-2026,https://www.mbenzin.cz/
50.3856749,13.260146,Shell,,24/7,,40.67,,43.11,,24.33,17-06-2026,https://www.mbenzin.cz/
49.1682204,16.7144973,Shell,,"PH,Mo-Su 06:00-22:00",,40.5,,42.95,,24.51,17-06-2026,https://www.mbenzin.cz/
50.0929904,14.3215654,,"Pražská plynárenská, a.s.",,,39.48,,41.68,,24.24,17-06-2026,https://www.mbenzin.cz/
49.8526603,18.2829478,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,38.98,,41.36,,24.33,17-06-2026,https://www.mbenzin.cz/
50.110368,14.5765581,"MOL, Černý most","MOL Česká republika, s.r.o.",Mo-Su 06:00-22:00,,40.58,,42.58,,24.46,17-06-2026,https://www.mbenzin.cz/
50.7125029,15.316344,Q3 Petrol,,05:00-23:00,,39.79,,41.27,,23.95,17-06-2026,https://www.mbenzin.cz/
50.1332594,14.4535871,RoBiN OIL Praha - Kobylisy,RoBiN OIL s.r.o.,24/7,,39.74,,41.84,,24.63,17-06-2026,https://www.mbenzin.cz/
50.3627945,12.9274231,Pasoil,PASOIL s.r.o.,"PH,Mo-Su 06:00-22:00",,38.99,,41.42,,24.68,17-06-2026,https://www.mbenzin.cz/
50.4294218,12.7358109,one1 Potůčky,TOP TANK s.r.o.,24/7,,39.67,,40.94,,24.42,17-06-2026,https://www.mbenzin.cz/
49.8540487,14.3998995,MOL,"MOL Česká republika, s.r.o.",Mo-Su 06:00-22:00,,39.97,,42.45,,24.6,17-06-2026,https://www.mbenzin.cz/
49.5851298,17.2267582,Benzina,,24/7,,39.6,,41.15,,24.41,17-06-2026,https://www.mbenzin.cz/
50.082941,17.7283379,EuroOil Krnov,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.01,,41.34,,24.22,17-06-2026,https://www.mbenzin.cz/
49.9794049,14.5097073,AGRO Jesenice,AGRO Jesenice u Prahy a.s.,,,38.96,,41.71,,23.92,17-06-2026,https://www.mbenzin.cz/
49.9575561,16.9722361,EuroOil Šumperk,"Čepro, a.s.",Mo-Su 06:00-21:00,,39.34,,40.98,,23.9,17-06-2026,https://www.mbenzin.cz/
49.8313844,18.2821745,"Eurobit, Ostrava - Místecká",EUROBIT - čerpací stanice s.r.o.,24/7,,39.27,,41.04,,23.68,17-06-2026,https://www.mbenzin.cz/
49.8275502,18.2816808,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.0,,41.18,,24.17,17-06-2026,https://www.mbenzin.cz/
49.9219674,14.633782,MOL Velké Popovice,"MOL Česká republika, s.r.o.",Mo-Fr 6:00-21:00; Sa-Su 7:00-21:00,,39.62,,41.63,,24.55,17-06-2026,https://www.mbenzin.cz/
50.4151501,16.1682925,Orlen,,24/7,,39.12,,41.75,,24.4,17-06-2026,https://www.mbenzin.cz/
49.5843715,18.3593779,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.9,,41.05,,23.98,17-06-2026,https://www.mbenzin.cz/
49.8242696,18.3221738,EUROBIT Oil,,24/7,,39.05,,40.24,,23.83,17-06-2026,https://www.mbenzin.cz/
49.2090467,15.6136107,MOL,,,,40.31,,41.79,,24.37,17-06-2026,https://www.mbenzin.cz/
49.1654547,16.6298124,"Benzina - Brno, Kaštanová","Unipetrol RPA, s.r.o. – Benzina",24/7,,39.1,,41.65,,24.43,17-06-2026,https://www.mbenzin.cz/
49.2299551,17.5202431,RoBiN OIL Tlumačov,RoBiN OIL s.r.o.,24/7,,39.43,,40.94,,24.64,17-06-2026,https://www.mbenzin.cz/
49.8990675,18.2058801,Čerpací stanice shell,,24/7,,41.02,,42.03,,24.32,17-06-2026,https://www.mbenzin.cz/
49.8189597,14.5104123,"VS Petrol, Netvořice",VS PETROL s.r.o.,"Jul-Aug Mo-Fr 06:00-20:00; Sa,Su 07:00-20:00; Sep-Jun Mo-Fr 06:00-21:00; Sep-Jun Sa,Su 07:00-21:00",,39.26,,41.47,,24.29,17-06-2026,https://www.mbenzin.cz/
49.95244,12.70303,OMV,"OMV Česká republika, s.r.o.",Mo-Su 05:00-23:00,,41.15,,42.85,,24.96,17-06-2026,https://www.mbenzin.cz/
49.9500488,12.7043401,,,,,39.59,,40.77,,24.12,17-06-2026,https://www.mbenzin.cz/
49.9574828,12.666273,ArmEx Velká Hleďsebe,ARMEX Oil s.r.o.,07:00-20:00,,39.41,,40.59,,24.67,17-06-2026,https://www.mbenzin.cz/
49.8348627,18.2496106,"KM-Prona, Ostrava","KM - PRONA, a.s.",24/7,,38.78,,40.21,,23.95,17-06-2026,https://www.mbenzin.cz/
49.8373442,18.2483533,"MOL, Ostrava - Mariánskohorská","MOL Česká republika, s.r.o.",05:00-22:00,,39.8,,41.54,,24.37,17-06-2026,https://www.mbenzin.cz/
49.8588711,18.2694388,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-21:00,,39.16,,40.86,,23.94,17-06-2026,https://www.mbenzin.cz/
49.8564266,18.2725169,"MOL, Ostrava - Hlučínská","MOL Česká republika, s.r.o.",05:00-22:00,,40.69,,41.83,,24.87,17-06-2026,https://www.mbenzin.cz/
49.82442,18.2500677,"Baltic Oil, Ostrava",BALTIC OIL s.r.o.,Mo-Fr 08:00-17:00,,39.23,,41.06,,24.57,17-06-2026,https://www.mbenzin.cz/
49.8975567,18.204359,PIER-PAM,,,,39.53,,41.0,,24.48,17-06-2026,https://www.mbenzin.cz/
49.8901373,18.1780705,Tomegas,Tomegas,Mo-Su 06:00-18:00,,39.34,,41.82,,24.53,17-06-2026,https://www.mbenzin.cz/
49.8460908,18.1489354,Globus,"Globus ČR, v.o.s.",24/7,,39.03,,41.39,,24.22,17-06-2026,https://www.mbenzin.cz/
48.9254803,17.1598063,,,,,39.89,,41.35,,24.54,17-06-2026,https://www.mbenzin.cz/
49.0061084,17.1055869,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,38.98,,41.14,,24.4,17-06-2026,https://www.mbenzin.cz/
49.3130745,15.0815274,"MOL, Kamenice nad Lipou","MOL Česká republika, s.r.o.",24/7,,39.68,,41.67,,24.12,17-06-2026,https://www.mbenzin.cz/
49.238251,15.0619924,,,,,39.01,,41.47,,24.01,17-06-2026,https://www.mbenzin.cz/
50.7221595,14.7064702,,,,,39.62,,40.58,,23.97,17-06-2026,https://www.mbenzin.cz/
50.4105528,14.2431216,"Benzina - Roudnice n. Labem, Žižkova","Unipetrol RPA, s.r.o. – Benzina",24/7,,39.98,,41.83,,24.5,17-06-2026,https://www.mbenzin.cz/
48.9076658,17.0172892,Chemis,,,,39.33,,40.56,,24.21,17-06-2026,https://www.mbenzin.cz/
49.0903899,17.5109526,,,,,39.22,,40.63,,24.09,17-06-2026,https://www.mbenzin.cz/
50.1494438,13.052169,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,38.98,,41.12,,24.43,17-06-2026,https://www.mbenzin.cz/
50.2363738,12.8983079,MOL,,,,40.6,,42.35,,24.81,17-06-2026,https://www.mbenzin.cz/
50.8386017,15.041018,Orlen,,05:00-21:00,,39.19,,41.14,,24.32,17-06-2026,https://www.mbenzin.cz/
50.7419155,15.1008663,EuroOil Vratislavice nad Nisou,"Čepro, a.s.",Mo-Su 05:00-21:00,,38.96,,41.75,,24.35,17-06-2026,https://www.mbenzin.cz/
50.4251329,16.1624516,Shell,,,,40.52,,42.77,,24.88,17-06-2026,https://www.mbenzin.cz/
49.4844997,15.6981789,‎JVU spol. s r.o. - čerpací stanice,,,,39.74,,41.01,,24.59,17-06-2026,https://www.mbenzin.cz/
48.8545532,16.0694276,Sileka,,,,38.89,,41.16,,24.64,17-06-2026,https://www.mbenzin.cz/
49.8493215,15.9926458,RoBiN OIL Skuteč,RoBiN OIL s.r.o.,24/7,,39.37,,40.95,,24.46,17-06-2026,https://www.mbenzin.cz/
50.7711241,14.7623692,"MOL, Jablonné v Podještědí","MOL Česká republika, s.r.o.",05:30-22:00,,40.57,,41.72,,24.83,17-06-2026,https://www.mbenzin.cz/
49.0414004,17.5921125,Orlen - Drslavice,,24/7,,39.19,,41.23,,24.68,17-06-2026,https://www.mbenzin.cz/
49.0239052,17.6400776,Tempex,,,,39.73,,40.9,,23.98,17-06-2026,https://www.mbenzin.cz/
50.0037313,12.6277514,,,,,39.89,,41.83,,24.47,17-06-2026,https://www.mbenzin.cz/
50.0256425,14.4980582,Shell,,Mo-Su 06:00-22:00,,40.36,,42.59,,24.95,17-06-2026,https://www.mbenzin.cz/
50.2136382,17.2000751,MOL,"MOL Česká republika, s.r.o.",24/7,,40.65,,42.19,,24.73,17-06-2026,https://www.mbenzin.cz/
50.226287,17.1181169,,,,,39.19,,40.65,,24.63,17-06-2026,https://www.mbenzin.cz/
48.8683295,16.0334081,OMV,OMV Česká republika,24/7,,40.06,,43.07,,25.06,17-06-2026,https://www.mbenzin.cz/
49.8244641,18.1600585,MOL,,24/7,,40.0,,42.4,,24.51,17-06-2026,https://www.mbenzin.cz/
50.0770603,14.4017804,MOL Praha 5 - Drtinova,"MOL Česká republika, s.r.o.",Mo-Su 06:00-22:00,,40.64,,42.67,,24.23,17-06-2026,https://www.mbenzin.cz/
49.4814638,13.5863702,Orlen,Orlen Unipetrol RPA,24/7,,39.45,,41.6,,23.94,17-06-2026,https://www.mbenzin.cz/
49.8070458,12.6432277,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,39.52,,41.51,,24.53,17-06-2026,https://www.mbenzin.cz/
49.8899307,12.6575718,MIA Oil,,,,38.91,,40.93,,24.56,17-06-2026,https://www.mbenzin.cz/
49.5145849,15.4170391,OMV,"OMV Česká republika, s.r.o.",24/7,,41.06,,43.1,,24.62,17-06-2026,https://www.mbenzin.cz/
50.3307689,16.1465108,,,,,39.6,,41.62,,23.92,17-06-2026,https://www.mbenzin.cz/
50.046916,14.9961475,"KM-Prona, Vrbčany","KM - PRONA, a.s.",24/7,,39.01,,40.35,,23.82,17-06-2026,https://www.mbenzin.cz/
50.6777269,14.0124268,"Zaris, Ústí nad Labem",Zaris s.r.o.,05:00-22:00,,39.99,,40.67,,24.39,17-06-2026,https://www.mbenzin.cz/
50.4714916,16.1063621,,,,,39.33,,40.56,,24.3,17-06-2026,https://www.mbenzin.cz/
49.7698653,18.4493339,"MOL, Havířov","MOL Česká republika, s.r.o.",05:00-22:00,,40.37,,42.15,,24.82,17-06-2026,https://www.mbenzin.cz/
49.4470286,15.2322119,Shell,,24/7,,40.88,,42.04,,24.86,17-06-2026,https://www.mbenzin.cz/
49.4367562,15.215953,EuroOil Pelhřimov,"Čepro, a.s.",Mo-Su 05:00-22:00,,39.03,,41.22,,24.19,17-06-2026,https://www.mbenzin.cz/
49.4187171,15.2228154,,,,,39.9,,40.95,,24.11,17-06-2026,https://www.mbenzin.cz/
49.4384747,15.212782,"MOL, Pelhřimov","MOL Česká republika, s.r.o.",05:00-23:00,,39.84,,41.93,,24.36,17-06-2026,https://www.mbenzin.cz/
49.4156582,15.2218083,Benzina - PELHŘIMOV,,Mo-Su 05:00-23:00,,39.57,,40.58,,24.64,17-06-2026,https://www.mbenzin.cz/
50.2183999,12.809191,Globus,"Globus ČR, v.o.s.",07:00-21:00,,39.86,,41.34,,24.28,17-06-2026,https://www.mbenzin.cz/
50.2270532,12.8461555,"OMV KV, Západní","OMV Česká republika, s.r.o.",24/7,,40.38,,43.17,,24.97,17-06-2026,https://www.mbenzin.cz/
49.3006095,15.4824723,Orlen,Orlen Unipetrol RPA,24/7,,39.53,,41.81,,24.59,17-06-2026,https://www.mbenzin.cz/
49.2985949,15.4833385,EuroOil,Čepro,Mar-Oct 06:00-21:00; Nov-Feb 06:00-20:00,,39.73,,41.02,,24.22,17-06-2026,https://www.mbenzin.cz/
50.0641057,14.5040663,Orlen,,24/7,,39.22,,41.35,,24.47,17-06-2026,https://www.mbenzin.cz/
48.94264,16.9861343,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-21:00,,39.73,,40.97,,24.32,17-06-2026,https://www.mbenzin.cz/
50.1167422,14.6221646,Martin Oil,MARTIN Oil s.r.o.,05:00-22:00,,39.4,,41.43,,24.47,17-06-2026,https://www.mbenzin.cz/
49.1839902,16.371595,Shell,,24/7,,40.44,,42.12,,24.58,17-06-2026,https://www.mbenzin.cz/
49.8076867,18.2710027,"MOL, Ostrava - Rudná I.","MOL Česká republika, s.r.o.",24/7,,40.56,,42.72,,24.8,17-06-2026,https://www.mbenzin.cz/
49.2144434,17.5865471,Jiří Matouš - MAT Servis,,Mo-Fr 7:00-17:00;Sa-Su 9:00-17:00,,39.39,,41.88,,24.48,17-06-2026,https://www.mbenzin.cz/
49.9562971,15.7992947,Mercia,Mercia s.r.o.,,,39.53,,41.54,,24.44,17-06-2026,https://www.mbenzin.cz/
50.0863391,15.6653542,EuroOil Lázně Bohdaneč,"Čepro, a.s.",Mo-Su 05:00-21:00,,39.15,,41.26,,24.49,17-06-2026,https://www.mbenzin.cz/
50.0353588,15.57401,MOL Přelouč,"MOL Česká republika, s.r.o.",24/7,,40.12,,42.18,,24.2,17-06-2026,https://www.mbenzin.cz/
50.520458,14.0729152,,,,,38.99,,40.58,,24.49,17-06-2026,https://www.mbenzin.cz/
50.1877905,15.8322523,"MOL, Hradec Králové - Hradecká","MOL Česká republika, s.r.o.",24/7,,40.12,,42.0,,24.35,17-06-2026,https://www.mbenzin.cz/
49.449405,16.5462513,Silmet Lysice,SILMET Příbram a.s.,,,39.02,,40.74,,24.52,17-06-2026,https://www.mbenzin.cz/
49.6132201,16.6847343,Avia Velké Opatovice,Pento,,,39.23,,40.78,,24.36,17-06-2026,https://www.mbenzin.cz/
50.1140751,17.39264,Oil Team Vrbno p. Pradědem,oil TEAM a.s.,Mo-Fr 05:00-19:00; Sa-Su 07:00-19:00,,39.25,,41.66,,24.38,17-06-2026,https://www.mbenzin.cz/
48.9739045,17.247974,Orlen,Orlen,Mo-Su 05:00-22:00,,39.47,,41.32,,24.3,17-06-2026,https://www.mbenzin.cz/
50.7440827,15.1562786,MOL Jablonec nad Nisou,"MOL Česká republika, s.r.o.",Mo-Su 05:00-22:00,,40.36,,41.42,,24.49,17-06-2026,https://www.mbenzin.cz/
50.1290596,14.5442869,OMV,"OMV Česká republika, s.r.o.",24/7,,40.78,,42.26,,24.68,17-06-2026,https://www.mbenzin.cz/
48.7674257,16.9864484,Em Al,,,,39.85,,41.27,,24.33,17-06-2026,https://www.mbenzin.cz/
49.1727227,13.8925782,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,39.49,,40.84,,23.97,17-06-2026,https://www.mbenzin.cz/
49.17257,13.8933025,,,,,39.38,,41.23,,24.59,17-06-2026,https://www.mbenzin.cz/
50.0716013,14.7729793,Trilobit,Trilobit Real,05:00-23:00,,39.73,,41.63,,24.57,17-06-2026,https://www.mbenzin.cz/
50.0712607,14.7741732,LPG,Trilobit Real,,,39.06,,40.62,,24.23,17-06-2026,https://www.mbenzin.cz/
49.2723022,13.8394148,Benzina - Katovice,"Unipetrol RPA, s.r.o. – Benzina",05:00-23:00,,39.02,,41.48,,23.99,17-06-2026,https://www.mbenzin.cz/
50.3200719,14.9395731,"KM-Prona, Luštěnice","KM - PRONA, a.s.",08:00-20:00,,39.03,,41.11,,24.22,17-06-2026,https://www.mbenzin.cz/
49.2523042,13.9132188,Benzina Volyňská,"BENZINA, s.r.o.",5:00-23:00,,38.98,,40.68,,24.3,17-06-2026,https://www.mbenzin.cz/
50.084893,12.4021223,EuroWAG,,24/7,,39.04,,40.77,,24.47,17-06-2026,https://www.mbenzin.cz/
50.3616146,14.9630968,AGP Dobrovice,AGROPODNIK DOMAŽLICE a. s.,Mo-Fr 05:00-20:00; Sa-Su 07:00-17:00,,39.53,,40.85,,23.94,17-06-2026,https://www.mbenzin.cz/
49.966485,14.6683509,Avia Světice,,,,39.29,,40.86,,23.66,17-06-2026,https://www.mbenzin.cz/
49.4858876,14.5282119,,,,,39.32,,41.47,,23.92,17-06-2026,https://www.mbenzin.cz/
50.8968474,15.1443363,EuroOil Raspenava,"Čepro, a.s.",Mo-Su 05:00-20:00,,39.11,,40.6,,24.65,17-06-2026,https://www.mbenzin.cz/
49.9422022,16.9318174,Vena-Trade,,Mo-Fr 05:00-20:00; Sa 06:00-20:00; Su 07:00-20:00,,39.64,,41.34,,24.17,17-06-2026,https://www.mbenzin.cz/
50.106394,14.5448031,Shell,,24/7,,40.45,,43.31,,24.77,17-06-2026,https://www.mbenzin.cz/
50.5952442,15.0757431,MT Oil,"MT Oil, s.r.o.",,,38.89,,41.88,,24.68,17-06-2026,https://www.mbenzin.cz/
49.8475624,15.8085994,"Eurobit, Nasavrky",EUROBIT - čerpací stanice s.r.o.,05:00-22:00,,39.14,,41.23,,23.72,17-06-2026,https://www.mbenzin.cz/
49.6186138,18.7344429,Prim Hrádek,PETRA s.r.o.,24/7,,39.58,,41.45,,24.06,17-06-2026,https://www.mbenzin.cz/
49.8763487,16.8854402,Orlen,,05:00-22:00,,39.52,,40.76,,23.99,17-06-2026,https://www.mbenzin.cz/
50.0817007,16.7613043,Benzina - Králíky,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,39.71,,41.81,,24.16,17-06-2026,https://www.mbenzin.cz/
49.8713868,16.8903024,MOL,,24/7,,40.74,,41.64,,24.32,17-06-2026,https://www.mbenzin.cz/
50.1727719,14.4841701,"Eurobit, Bořanovice",EUROBIT - čerpací stanice s.r.o.,05:00-22:00,,38.88,,41.19,,24.3,17-06-2026,https://www.mbenzin.cz/
50.2007138,14.546149,Herst,,,,39.44,,41.33,,24.54,17-06-2026,https://www.mbenzin.cz/
49.9064323,16.6000625,Agrochem Lanškroun,AGROCHEM a.s.,Mo-Fr 05:30-21:00; Sa 07:00-19:00; Su 08:00-19:00,,39.63,,40.9,,24.7,17-06-2026,https://www.mbenzin.cz/
49.9200481,16.6223681,Avia Lanškroun,DOTA,05:00-23:00,,38.47,,41.28,,24.39,17-06-2026,https://www.mbenzin.cz/
49.0370926,17.5562108,"První Autosprint s.r.o., Veletiny",,,,39.34,,40.53,,23.96,17-06-2026,https://www.mbenzin.cz/
49.017647,14.7553528,MOL,MOL Česká republika,Mo-Su 06:00-21:00,,39.81,,41.95,,24.26,17-06-2026,https://www.mbenzin.cz/
49.1968759,14.7163293,EuroOil Veselí nad Lužnicí,"Čepro, a.s.",Mo-Su 06:00-19:00,,39.44,,40.92,,24.32,17-06-2026,https://www.mbenzin.cz/
49.4179945,12.7145244,Free1 GAS Lísková 2,TOP TANK s.r.o.,off,,39.33,,41.59,,24.7,17-06-2026,https://www.mbenzin.cz/
49.9326411,14.1868705,MOL,"MOL Česká republika, s.r.o.",Mo-Fr 06:00-20:00; Sa-Su 07:00-20:00,,39.64,,42.63,,24.58,17-06-2026,https://www.mbenzin.cz/
49.764833,18.2726728,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.4,,40.71,,24.66,17-06-2026,https://www.mbenzin.cz/
49.6254893,16.3468502,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.21,,41.31,,24.34,17-06-2026,https://www.mbenzin.cz/
49.6063857,13.8737747,MOL,"MOL Česká republika, s.r.o.",Mo-Su 06:00-22:00,,39.8,,42.66,,24.55,17-06-2026,https://www.mbenzin.cz/
49.5561946,17.7281624,"MOL, Hranice na Moravě","MOL Česká republika, s.r.o.",05:00-22:00,,40.16,,42.7,,24.35,17-06-2026,https://www.mbenzin.cz/
49.0123581,14.5941279,,"Čepro, a.s.",Mar-Oct 06:00-22:00;Nov-Feb 06:00-21:00,,38.85,,41.6,,24.19,17-06-2026,https://www.mbenzin.cz/
49.4664136,17.9832248,Vena-Trade Valašské Meziříčí,"VENA-TRADE, s.r.o.",,,39.78,,41.85,,24.6,17-06-2026,https://www.mbenzin.cz/
49.870333,16.8926556,,,,,39.36,,41.58,,23.96,17-06-2026,https://www.mbenzin.cz/
50.5878039,15.1480727,RoBiN OIL Turnov,RoBiN OIL s.r.o.,24/7,,39.97,,41.84,,24.44,17-06-2026,https://www.mbenzin.cz/
50.4249544,14.9031131,"Kontakt, Mladá Boleslav","Kontakt - služby motoristům, spol. s r.o.","Mo-Fr 06:00-20:00; Su,Sa 06:30-20:00",,39.4,,41.03,,24.55,17-06-2026,https://www.mbenzin.cz/
48.8968818,14.8810827,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.39,,41.58,,24.26,17-06-2026,https://www.mbenzin.cz/
50.5768362,15.8950231,MOL,"MOL Česká republika, s.r.o.",05:00-22:00,,40.65,,42.43,,24.22,17-06-2026,https://www.mbenzin.cz/
50.0244078,14.0987746,,,,,39.3,,41.86,,24.16,17-06-2026,https://www.mbenzin.cz/
49.4172695,17.9564394,"Limitoo, Bystřička 2",Limitoo s.r.o.,"Mo-Fr 05:00-20:00; Sa,Su 06:00-20:00",,39.51,,40.89,,24.2,17-06-2026,https://www.mbenzin.cz/
49.3420173,16.4179368,Benzina,,24/7,,39.69,,41.4,,24.57,17-06-2026,https://www.mbenzin.cz/
50.9931938,14.327617,RoBiN OIL Vilémov,RoBiN OIL s.r.o.,24/7,,39.61,,41.07,,24.59,17-06-2026,https://www.mbenzin.cz/
50.7255454,15.2337255,Acter Smržovka,ACTER s.r.o.,"Mo-Fr 06:00-20:00; Sa,Su 08:00-20:00",,39.05,,41.57,,24.54,17-06-2026,https://www.mbenzin.cz/
50.4845714,14.0247148,Autodoprava Řehák,Autodoprava Řehák s.r.o.,"Mo-Fr 07:00-19:00; Sa,Su 08:00-16:00",,39.02,,41.16,,24.08,17-06-2026,https://www.mbenzin.cz/
50.530473,15.7434798,"KM-Prona, Hostinné","KM - PRONA, a.s.",05:30-22:00,,39.12,,40.21,,24.02,17-06-2026,https://www.mbenzin.cz/
50.3842052,13.7873554,"Majority Petrol, s.r.o.",,,,39.34,,40.79,,24.61,17-06-2026,https://www.mbenzin.cz/
49.3076764,14.0934815,,,,,39.32,,41.68,,24.5,17-06-2026,https://www.mbenzin.cz/
49.0502848,17.4659878,MOL,MOL Česká republika,24/7,,39.99,,42.04,,24.72,17-06-2026,https://www.mbenzin.cz/
49.0156455,14.4925569,Makro - čerpací stanice,,"Mo-Sa 6:00-22:00, Su 7:00 - 22:00",,39.42,,41.27,,23.96,17-06-2026,https://www.mbenzin.cz/
49.0071343,17.1307274,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.63,,41.04,,24.3,17-06-2026,https://www.mbenzin.cz/
49.9972151,16.2279809,,Agro Choceň a.s.,,,39.59,,40.78,,24.56,17-06-2026,https://www.mbenzin.cz/
49.95205,14.047437,OMV,OMV Česká republika,24/7,,40.13,,42.03,,24.85,17-06-2026,https://www.mbenzin.cz/
49.9530951,14.0489374,Orlen,,Mo-Su 06:00-21:00,,39.16,,41.64,,24.58,17-06-2026,https://www.mbenzin.cz/
48.6539939,14.3698896,Robin Oil,Čepro,24/7,,38.83,,41.7,,24.43,17-06-2026,https://www.mbenzin.cz/
49.7840852,17.1230027,Vena-Trade Uničov,"VENA-TRADE, s.r.o.","Mo-Fr 06:00-20:00; Sa,Su 07:00-20:00",,38.97,,41.72,,24.26,17-06-2026,https://www.mbenzin.cz/
49.750489,13.4041597,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-24:00,,39.88,,40.53,,23.97,17-06-2026,https://www.mbenzin.cz/
49.7466514,13.4281076,Tomegas,,,,39.82,,40.74,,24.07,17-06-2026,https://www.mbenzin.cz/
